player,player_id,position,team_name,year,snap_counts_pass_block,pressures_allowed,all_pass_pbwr,pressure_rate,is_weak_link,team_pbwr_range,player_epa,replacement_epa,epa_above_replacement,pass_blocking_war
Andrew Whitworth,3000,T,CIN,2016,639,15,97.65,0.023474178403755867,False,7.790000000000006,0.3659661414845942,0.33721068584665653,0.028755455637937688,0.002130033750958347
David Bakhtiari,7891,T,GB,2016,718,20,97.21,0.027855153203342618,False,2.8000000000000114,0.36665555138645944,0.3394061404013316,0.027249410985127842,0.0020184748877872475
Jason Peters,2148,T,PHI,2016,689,25,96.37,0.036284470246734396,False,3.969999999999999,0.34633883461264586,0.3234248896023809,0.022913945010264947,0.0016973292600196256
Donald Penn,3459,T,OAK,2016,676,28,95.86,0.04142011834319527,False,6.63000000000001,0.3585463922316171,0.3366571659606819,0.021889226270935203,0.0016214241682174224
Taylor Lewan,8646,T,TEN,2016,560,24,95.71,0.04285714285714286,False,2.3200000000000074,0.35548744251328535,0.33431472351153035,0.02117271900175499,0.001568349555685555
Kelechi Osemele,7062,G,OAK,2016,635,11,98.27,0.01732283464566929,False,6.63000000000001,0.3454180798175346,0.32500738257040995,0.020410697247124632,0.0015119034997870097
Trent Williams,5529,T,WAS,2016,506,16,96.84,0.03162055335968379,False,3.8800000000000097,0.2844582020832928,0.26423999805851617,0.020218204024776643,0.0014976447425760475
Zach Strief,3155,T,NO,2016,717,31,95.68,0.043235704323570434,False,4.049999999999997,0.33681632496344555,0.3168370657100427,0.019979259253402826,0.0014799451298816908
Joe Thomas,3619,T,CLV,2016,699,34,95.14,0.04864091559370529,False,3.069999999999993,0.3685933320004499,0.3487717376653086,0.0198215943351413,0.0014682662470475037
Nate Solder,6169,T,NE,2016,591,26,95.6,0.043993231810490696,False,3.75,0.3364288169517218,0.3167422396315795,0.019686577320142284,0.0014582649866772062
Morgan Moses,8701,T,WAS,2016,648,31,95.22,0.047839506172839504,False,3.8800000000000097,0.3581389041372013,0.3385792185029711,0.01955968563423016,0.0014488656025355676
Jake Matthews,8641,T,ATL,2016,599,27,95.49,0.045075125208681135,False,4.450000000000003,0.3359624751165216,0.3166745870030004,0.019287888113521223,0.0014287324528534239
Marcus Cannon,6290,T,NE,2016,594,27,95.45,0.045454545454545456,False,3.75,0.3375973134577603,0.31835341300143255,0.019243900456327734,0.0014254741078761285
Ryan Schraeder,8496,T,ATL,2016,628,30,95.22,0.04777070063694268,False,4.450000000000003,0.35122752632350757,0.33203797854847894,0.019189547775028626,0.0014214479833354538
Marshal Yanda,3702,G,BLT,2016,612,6,99.02,0.00980392156862745,False,7.030000000000001,0.28702079183758455,0.26789986807487715,0.01912092376270741,0.0014163647231635117
Mitchell Schwartz,7041,T,KC,2016,628,32,94.9,0.050955414012738856,False,3.3400000000000034,0.37088847535803504,0.35184949783094416,0.019038977527090883,0.0014102946316363618
Zack Martin,8651,G,DAL,2016,571,16,97.2,0.028021015761821366,False,6.299999999999997,0.38834295852431633,0.36954009329598064,0.018802865228335686,0.0013928048317285694
Tyron Smith,6161,T,DAL,2016,459,20,95.64,0.04357298474945534,False,6.299999999999997,0.30701774662212167,0.2888949669798655,0.01812277964225617,0.0013424281216486051
Jermey Parnell,5426,T,JAX,2016,746,38,94.91,0.05093833780160858,False,4.800000000000011,0.3501317136994475,0.33210425409273747,0.01802745960671004,0.0013353673782748178
Kevin Zeitler,7032,G,CIN,2016,660,19,97.12,0.02878787878787879,False,7.790000000000006,0.37591046595744676,0.35799933289251745,0.017911133064929308,0.001326750597402171
Josh Sitton,4449,G,CHI,2016,468,6,98.72,0.01282051282051282,False,5.219999999999999,0.27178769493098554,0.2544497526147773,0.01733794231620822,0.0012842920234228312
Marcus Gilbert,6215,T,PIT,2016,512,21,95.9,0.041015625,False,4.530000000000001,0.2679389730370273,0.25137270015868207,0.016566272878345223,0.0012271313243218684
Andy Levitre,4974,G,ATL,2016,616,19,96.92,0.030844155844155844,False,4.450000000000003,0.3507792787486157,0.3347481489875903,0.016031129761025387,0.0011874910934092878
Alex Boone,5372,G,MIN,2016,556,16,97.12,0.02877697841726619,False,8.340000000000003,0.33513082797405064,0.3191288094345306,0.016002018539520046,0.0011853347066311146
T.J. Lang,5032,G,GB,2016,533,10,98.12,0.01876172607879925,False,2.8000000000000114,0.2747450382785155,0.2588362554051927,0.015908782873322813,0.001178428360986875
Charles Leno Jr.,8880,T,CHI,2016,631,36,94.29,0.05705229793977813,False,5.219999999999999,0.3497343725342128,0.33395152984167814,0.01578284269253466,0.0011690994587062712
David DeCastro,7640,G,PIT,2016,664,21,96.84,0.03162650602409638,False,4.530000000000001,0.35103657679847844,0.3352760415948166,0.01576053520366183,0.0011674470521230984
John Jerry,5598,G,NYG,2016,658,22,96.66,0.03343465045592705,False,7.240000000000009,0.3601834441343821,0.3446729862784495,0.01551045785593258,0.0011489228041431541
Ali Marpet,9494,G,TB,2016,701,26,96.29,0.037089871611982884,False,4.609999999999999,0.3873094079032163,0.3721016185002378,0.015207789402978455,0.0011265029187391448
Gabe Jackson,8716,G,OAK,2016,683,24,96.49,0.03513909224011713,False,6.63000000000001,0.3646865102008444,0.34961228833129404,0.015074221869550375,0.0011166090273741019
Taylor Decker,10650,T,DET,2016,703,42,94.03,0.059743954480796585,False,4.950000000000003,0.3533630937826712,0.33837156704921567,0.014991526733455551,0.0011104834617374482
Rodney Hudson,6207,C,OAK,2016,684,9,98.68,0.013157894736842105,False,6.63000000000001,0.3736619338667478,0.3586792439442131,0.014982689922534709,0.0011098288831507192
Demar Dotson,5410,T,TB,2016,582,32,94.5,0.054982817869415807,False,4.609999999999999,0.3154179637158932,0.30047091336581433,0.014947050350078872,0.0011071889148206572
Travis Frederick,7812,C,DAL,2016,571,9,98.42,0.01576182136602452,False,6.299999999999997,0.3933012862449279,0.37855995565099637,0.014741330593931512,0.0010919504143652972
Brandon Brooks,7078,G,PHI,2016,600,17,97.17,0.028333333333333332,False,3.969999999999999,0.30412850940923425,0.28942585107907787,0.014702658330156382,0.0010890858022338061
Laurent Duvernay-Tardif,8834,G,KC,2016,548,18,96.72,0.032846715328467155,False,3.3400000000000034,0.3299314868346348,0.31550020809797846,0.014431278736656339,0.0010689836101226919
Jahri Evans,3053,G,NO,2016,730,26,96.44,0.03561643835616438,False,4.049999999999997,0.345705410519542,0.3315768281948991,0.014128582324642924,0.0010465616536772537
Andrus Peat,9446,T,NO,2016,658,37,94.38,0.05623100303951368,False,4.049999999999997,0.30478694330220507,0.290711176147377,0.014075767154828056,0.0010426494188761524
Trent Brown,9677,T,SF,2016,619,39,93.7,0.0630048465266559,False,3.660000000000011,0.35767480626700177,0.343733219293575,0.01394158697342679,0.0010327101461797621
Rick Wagner,7950,T,BLT,2016,612,32,94.77,0.05228758169934641,False,7.030000000000001,0.27441567982994963,0.2606078187721861,0.013807861057763549,0.0010228045227972998
Richie Incognito,2298,G,BUF,2016,613,23,96.25,0.037520391517128875,False,6.810000000000002,0.3505769884657691,0.3369300308780975,0.013646957587671649,0.001010885747234937
Cordy Glenn,7045,T,BUF,2016,397,17,95.72,0.042821158690176324,False,6.810000000000002,0.22567119866450183,0.21206544798308363,0.0136057506814182,0.0010078333838087555
James Carpenter,6177,G,NYJ,2016,618,24,96.12,0.038834951456310676,False,8.430000000000007,0.35457496742133754,0.34124528124770387,0.01332968617363367,0.0009873841610099016
