player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,all_pass_pbwr,true_pass_set_pbwr
Jack Conklin,10642,T,TEN,16,2,31,73.4,7,18,552,100.0,100.0,97.4,3,27,2,587,587,72.2,4,14,256,100.0,100.0,95.7,20,2,282,282,95.4,92.91
Josh Kline,8230,G,TEN,16,0,31,81.0,0,18,552,99.8,99.8,98.2,0,19,1,587,588,74.1,0,11,256,100.0,100.0,97.5,12,1,282,282,96.76,95.74
Jordan Mills,7945,T,BUF,16,2,4,71.4,4,20,555,100.0,100.0,96.8,2,30,6,586,586,68.9,3,12,259,100.0,100.0,95.2,20,5,274,274,94.88,92.7
Ronnie Stanley,10640,T,BLT,15,1,3,76.2,2,29,553,99.6,99.7,96.7,3,34,3,581,583,72.3,1,20,195,100.0,100.0,93.6,23,2,203,203,94.15,88.67
Zack Martin,8651,G,DAL,16,0,9,87.2,1,9,531,100.0,100.0,98.9,0,11,1,581,581,85.0,1,6,265,100.0,100.0,98.3,8,1,297,297,98.11,97.31
Jamon Brown,9505,G,LA,16,1,26,61.9,7,28,550,100.0,100.0,96.6,2,36,1,581,581,47.2,4,22,242,100.0,100.0,94.6,26,0,252,252,93.8,89.68
Jared Veldheer,5594,T,ARZ,13,4,1,62.5,6,28,540,100.0,100.0,95.9,5,39,5,581,581,61.7,4,18,248,100.0,100.0,94.4,25,3,266,266,93.29,90.6
Charles Leno Jr.,8880,T,CHI,16,0,6,81.9,3,18,536,100.0,100.0,97.5,6,24,3,576,576,78.9,1,14,271,100.0,100.0,96.1,18,3,287,287,95.83,93.73
Gabe Jackson,8716,G,OAK,15,0,23,77.1,0,21,537,100.0,100.0,97.9,3,22,1,576,576,64.6,0,15,218,100.0,100.0,96.1,16,1,242,242,96.18,93.39
Russell Okung,5531,T,LAC,15,2,27,81.0,4,18,536,100.0,100.0,97.6,4,24,2,572,572,73.9,0,16,249,100.0,100.0,96.0,18,2,267,267,95.8,93.26
Ramon Foster,5229,G,PIT,14,0,25,74.3,5,20,526,100.0,100.0,97.2,0,27,2,569,569,70.3,3,17,268,100.0,100.0,95.9,21,1,290,290,95.25,92.76
A.J. Cann,9500,G,JAX,15,0,15,63.0,3,19,532,100.0,100.0,97.7,0,23,1,567,567,54.5,3,14,258,100.0,100.0,96.7,17,0,281,281,95.94,93.95
Riley Reiff,7029,T,MIN,15,2,18,69.9,6,28,517,100.0,100.0,96.1,4,37,3,560,560,61.8,3,20,216,100.0,100.0,93.3,26,3,238,238,93.39,89.08
Wesley Johnson,8808,C,NYJ,15,0,22,53.7,6,15,519,100.0,100.0,97.6,1,23,2,556,556,53.5,3,8,207,100.0,100.0,96.4,13,2,221,221,95.86,94.12
Cody Whitehair,10690,C,CHI,16,0,6,47.0,7,18,518,100.0,100.0,97.4,4,26,1,556,556,58.8,5,11,259,100.0,100.0,96.9,16,0,274,274,95.32,94.16
Bryan Witzmann,8995,G,KC,14,1,16,64.2,4,26,516,100.0,100.0,96.5,3,33,3,544,544,53.4,2,18,200,100.0,100.0,94.0,22,2,213,213,93.93,89.67
Rob Havenstein,9490,T,LA,15,2,26,66.6,3,32,513,100.0,100.0,95.4,4,41,6,541,541,56.6,2,23,230,100.0,100.0,93.3,28,3,238,238,92.42,88.24
Max Garcia,9566,G,DEN,16,0,10,58.7,4,26,503,100.0,100.0,96.2,1,34,4,536,536,51.9,1,18,203,100.0,100.0,93.8,22,3,217,217,93.66,89.86
Andrew Whitworth,3000,T,LA,15,0,26,81.1,4,14,506,100.0,100.0,97.0,1,24,6,534,534,77.6,1,7,228,100.0,100.0,96.5,12,4,236,236,95.51,94.92
Rodger Saffold,5558,G,LA,15,0,26,74.8,4,16,504,100.0,100.0,97.8,1,21,1,533,533,64.2,2,13,223,100.0,100.0,96.2,16,1,231,231,96.06,93.07
Alex Boone,5372,G,ARZ,14,0,1,61.1,2,18,499,100.0,100.0,96.6,2,27,7,533,533,50.3,1,13,216,100.0,100.0,94.4,19,5,233,233,94.93,91.85
Taylor Lewan,8646,T,TEN,16,2,31,84.6,4,14,495,100.0,100.0,97.4,4,22,4,527,527,73.8,3,11,225,100.0,100.0,95.6,17,3,248,248,95.83,93.15
Bobby Massie,7112,T,CHI,15,0,6,66.9,7,25,489,100.0,100.0,95.7,1,37,5,526,526,60.8,6,21,257,100.0,100.0,92.8,32,5,272,272,92.97,88.24
Brandon Scherff,9438,G,WAS,14,1,32,72.3,4,15,507,100.0,100.0,97.5,1,22,3,524,524,68.3,3,9,241,100.0,100.0,96.7,14,2,249,249,95.8,94.38
Pat Elflein,11825,C,MIN,14,2,18,65.4,7,13,484,100.0,100.0,97.1,3,24,4,522,522,57.2,4,7,200,100.0,100.0,95.2,15,4,222,222,95.4,93.24
Donald Penn,3459,T,OAK,14,2,23,77.7,2,19,486,100.0,100.0,97.0,3,25,4,521,521,72.3,1,11,189,100.0,100.0,95.8,14,2,207,207,95.2,93.24
Kevin Pamphile,8784,G,TB,16,0,30,57.0,3,20,490,100.0,100.0,97.0,1,26,3,521,521,39.7,2,16,220,100.0,100.0,94.5,21,3,234,234,95.01,91.03
John Sullivan,4501,C,LA,15,0,26,74.2,3,11,492,100.0,100.0,98.4,0,15,1,518,518,64.7,2,8,226,100.0,100.0,97.3,11,1,234,234,97.1,95.3
T.J. Lang,5032,G,DET,13,0,11,85.3,1,15,479,100.0,100.0,98.1,2,17,1,517,517,74.3,0,13,231,100.0,100.0,96.8,14,1,249,249,96.71,94.38
Andrus Peat,9446,G,NO,15,0,20,66.0,6,18,487,100.0,100.0,96.7,5,28,4,516,516,43.7,4,16,201,100.0,100.0,93.0,24,4,215,215,94.57,88.84
Marshall Newhouse,5692,T,OAK,14,0,23,61.7,3,27,483,100.0,100.0,95.2,2,38,8,515,515,55.4,3,16,184,100.0,100.0,90.5,27,8,203,203,92.62,86.7
Brandon Linder,8728,C,JAX,13,0,15,84.4,2,5,483,100.0,99.8,99.3,1,7,0,514,515,80.9,1,4,234,100.0,100.0,98.9,5,0,254,254,98.64,98.03
Jesse Davis,9989,G,MIA,15,1,17,55.6,3,19,486,100.0,100.0,97.3,1,24,2,510,510,37.8,2,12,208,100.0,100.0,95.7,16,2,216,216,95.29,92.59
Rick Wagner,7950,T,DET,13,0,11,78.0,0,25,476,100.0,100.0,96.3,1,30,5,510,510,71.8,0,21,217,100.0,100.0,93.8,24,3,232,232,94.12,89.66
Quinton Spain,10110,G,TEN,14,2,31,74.0,2,21,466,99.8,99.8,96.7,3,27,4,496,497,68.3,2,13,213,100.0,100.0,95.5,17,2,234,234,94.56,92.74
Zach Fulton,8828,C,KC,13,0,16,80.8,1,10,466,100.0,100.0,98.8,0,11,0,492,492,69.7,0,6,169,100.0,100.0,98.2,6,0,180,180,97.76,96.67
Larry Warford,7846,G,NO,14,2,20,80.0,5,13,463,100.0,100.0,97.8,2,19,1,491,491,64.5,4,11,195,100.0,100.0,95.6,16,1,209,209,96.13,92.34
Halapoulivaati Vaitai,10798,T,PHI,15,0,24,50.0,10,20,455,100.0,100.0,94.7,3,39,9,487,487,38.8,5,13,185,100.0,100.0,91.9,24,6,200,200,91.99,88.0
David Bakhtiari,7891,T,GB,12,0,12,94.6,2,9,455,100.0,100.0,98.6,2,12,1,487,487,92.3,2,5,184,100.0,100.0,98.1,7,0,207,207,97.54,96.62
Brian Winters,7853,G,NYJ,13,1,22,59.3,4,21,451,100.0,100.0,96.1,4,30,5,485,485,42.0,3,14,181,100.0,100.0,93.1,21,4,195,195,93.81,89.23
Ryan Schraeder,8496,T,ATL,14,0,2,73.8,4,10,458,100.0,100.0,97.8,0,17,3,485,485,66.6,4,8,194,100.0,100.0,95.9,14,2,203,203,96.49,93.1
Demar Dotson,5410,T,TB,11,1,30,79.6,2,10,455,100.0,100.0,98.2,2,14,2,483,483,73.6,1,8,212,100.0,100.0,96.9,11,2,227,227,97.1,95.15
Ali Marpet,9494,C,TB,11,1,30,73.9,2,13,455,100.0,100.0,97.7,2,18,3,483,483,72.9,1,6,212,100.0,100.0,97.4,9,2,227,227,96.27,96.04
Cam Robinson,11789,T,JAX,15,2,15,63.1,12,27,454,100.0,100.0,95.3,4,41,2,482,482,47.2,12,20,209,100.0,100.0,91.4,34,2,227,227,91.49,85.02
Jermey Parnell,5426,T,JAX,13,0,15,73.5,6,24,448,100.0,100.0,96.7,0,30,0,475,475,69.6,4,15,202,100.0,100.0,95.3,19,0,219,219,93.68,91.32
Trai Turner,8727,G,CAR,13,1,5,69.1,4,22,442,100.0,100.0,97.1,3,26,0,475,475,71.1,1,15,235,100.0,100.0,96.6,16,0,254,254,94.53,93.7
Vladimir Ducasse,5586,G,BUF,12,2,4,76.1,3,16,442,100.0,100.0,97.6,2,20,1,468,468,72.1,2,7,214,100.0,100.0,97.4,10,1,226,226,95.73,95.58
Jonathan Cooper,7788,G,DAL,13,2,9,64.8,7,11,423,100.0,100.0,97.4,3,20,2,464,464,56.9,5,9,212,100.0,100.0,96.2,15,1,239,239,95.69,93.72
Chris Hubbard,8051,T,PIT,15,0,25,69.1,5,24,432,99.8,99.8,95.9,0,32,3,459,460,60.2,4,19,227,100.0,100.0,93.6,26,3,241,241,93.03,89.21
Travis Swanson,8711,C,DET,11,0,11,67.5,1,14,425,100.0,100.0,98.2,1,15,0,455,455,62.0,0,10,199,100.0,100.0,97.5,10,0,214,214,96.7,95.33
Luke Joeckel,7784,G,SEA,11,1,29,57.1,4,19,422,100.0,100.0,96.1,2,28,5,454,454,41.4,4,16,187,100.0,100.0,93.0,23,3,201,201,93.83,88.56
Ron Leary,7338,G,DEN,11,0,10,75.1,3,9,425,100.0,100.0,98.1,1,14,2,452,452,66.9,2,7,179,100.0,100.0,96.4,11,2,191,191,96.9,94.24
Evan Smith,5390,G,TB,15,0,30,65.2,3,12,416,100.0,100.0,98.0,2,16,1,449,449,57.5,2,7,182,100.0,100.0,97.0,10,1,198,198,96.44,94.95
Jeff Allen,7642,G,HST,12,1,13,54.7,6,21,408,100.0,100.0,96.0,3,30,3,447,447,43.2,4,16,183,100.0,100.0,93.4,22,2,204,204,93.29,89.22
Patrick Omameh,8277,G,JAX,13,1,15,68.1,0,15,423,100.0,100.0,97.5,2,18,3,447,447,50.2,0,14,193,100.0,100.0,94.8,17,3,210,210,95.97,91.9
Dion Dawkins,11818,T,BUF,14,1,4,80.3,3,22,423,100.0,100.0,96.3,3,28,3,443,443,70.8,2,15,188,100.0,100.0,93.9,20,3,196,196,93.68,89.8
Ethan Pocic,11813,G,SEA,11,0,29,50.0,1,29,395,100.0,100.0,95.7,4,32,2,439,439,27.6,1,25,163,100.0,100.0,90.8,28,2,182,182,92.71,84.62
Trey Hopkins,9276,G,CIN,13,0,7,77.6,0,13,413,100.0,100.0,97.9,1,15,2,437,437,70.2,0,8,140,100.0,100.0,95.7,10,2,152,152,96.57,93.42
Brandon Shell,10792,T,NYJ,12,0,22,65.3,1,16,404,100.0,100.0,96.4,1,23,6,431,431,59.1,1,12,155,100.0,100.0,93.2,17,4,165,165,94.66,89.7
Matt Skura,11102,G,BLT,12,1,3,62.4,1,21,412,99.8,99.8,97.1,1,23,1,430,431,39.9,0,14,131,100.0,100.0,93.9,15,1,137,137,94.65,89.05
Tyron Smith,6161,T,DAL,13,0,9,76.2,4,13,391,100.0,100.0,97.1,2,20,3,430,430,71.9,4,9,187,100.0,100.0,94.9,16,3,212,212,95.35,92.45
Trent Brown,9677,T,SF,10,0,28,79.2,6,9,415,100.0,100.0,98.0,0,16,1,429,429,79.6,2,6,167,100.0,100.0,97.0,9,1,174,174,96.27,94.83
Tyler Larsen,9304,C,CAR,12,0,5,70.0,3,14,396,100.0,100.0,97.1,0,20,3,425,425,60.3,3,10,208,100.0,100.0,95.4,16,3,225,225,95.29,92.89
Nick Easton,9861,G,MIN,12,0,18,64.9,3,9,401,100.0,100.0,98.5,1,12,0,425,425,70.2,0,8,169,100.0,100.0,97.6,8,0,184,184,97.18,95.65
Andy Levitre,4974,G,ATL,13,1,2,81.3,1,10,393,100.0,100.0,98.3,1,12,1,412,412,80.2,1,6,147,100.0,100.0,97.6,7,0,156,156,97.09,95.51
Duane Brown,4340,T,SEA,10,1,29,80.1,4,14,374,100.0,100.0,97.3,4,19,1,410,410,69.3,3,12,167,100.0,100.0,95.5,15,0,180,180,95.37,91.67
Cedric Ogbuehi,9454,T,CIN,14,1,7,58.0,4,23,391,99.5,99.5,94.5,2,35,8,407,409,51.8,2,14,138,100.0,100.0,88.4,24,8,147,147,91.4,83.67
Joe Barksdale,6244,T,LAC,11,0,27,66.8,2,19,384,100.0,100.0,97.3,1,21,0,402,402,70.7,2,7,176,100.0,100.0,97.4,9,0,184,184,94.78,95.11
Spencer Drango,10802,T,CLV,11,0,8,63.7,4,20,381,99.7,99.8,94.0,0,35,11,402,403,52.1,3,18,201,100.0,100.0,90.3,30,9,216,216,91.29,86.11
Laurent Duvernay-Tardif,8834,G,KC,11,1,16,79.6,3,8,380,100.0,100.0,98.3,2,12,1,400,400,79.9,1,7,134,100.0,100.0,96.3,9,1,146,146,97.0,93.84
Stefen Wisniewski,6200,G,PHI,12,0,24,64.4,10,12,369,100.0,100.0,96.7,1,23,1,397,397,62.5,7,5,148,100.0,100.0,95.3,13,1,161,161,94.21,91.93
Evan Boehm,10762,G,ARZ,8,1,1,48.8,7,16,367,100.0,100.0,96.3,2,25,2,392,392,28.2,3,14,166,100.0,100.0,93.7,19,2,178,178,93.62,89.33
Josh Sitton,4449,G,CHI,13,1,6,84.8,1,9,361,100.0,100.0,98.1,3,12,2,388,388,80.5,1,6,192,100.0,100.0,97.1,9,2,201,201,96.91,95.52
Justin McCray,9234,T,GB,12,0,12,55.4,5,21,356,99.7,99.7,94.9,1,31,5,385,386,41.0,4,13,134,100.0,100.0,89.9,22,5,152,152,91.95,85.53
