player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,all_pass_pbwr,true_pass_set_pbwr
Kevin Zeitler,7032,G,BLT,15,1,3,82.5,1,16,533,100.0,100.0,98.0,3,19,2,574,574,71.7,1,13,243,100.0,100.0,96.3,16,2,267,267,96.69,94.01
Greg Van Roten,7746,G,LV,17,0,23,77.4,3,13,598,100.0,100.0,97.8,0,21,5,626,626,66.9,2,8,288,100.0,100.0,96.5,15,5,304,304,96.65,95.07
Tyron Smith,6161,T,DAL,13,0,9,88.6,1,16,499,100.0,100.0,98.1,1,18,1,536,536,85.5,1,7,217,100.0,100.0,98.2,8,0,236,236,96.64,96.61
Hjalte Froholdt,44959,C,ARZ,17,0,1,61.1,4,16,628,100.0,100.0,97.9,4,23,3,679,679,56.8,2,8,277,100.0,100.0,97.5,12,2,301,301,96.61,96.01
Joe Tippmann,101568,C,NYJ,14,3,22,52.7,2,15,549,100.0,100.0,97.9,4,20,3,578,578,40.7,1,13,261,100.0,100.0,96.6,16,2,277,277,96.54,94.22
Tristan Wirfs,64818,T,TB,17,0,30,84.3,6,13,639,100.0,100.0,97.7,1,24,5,684,684,77.9,2,10,299,100.0,100.0,96.3,17,5,323,323,96.49,94.74
Austin Jackson,60816,T,MIA,16,2,17,64.7,3,14,564,100.0,100.0,97.8,3,21,4,592,592,52.4,1,9,156,100.0,100.0,94.9,13,3,161,161,96.45,91.93
Kaleb McGary,46912,T,ATL,14,0,2,69.5,4,9,455,99.8,99.8,97.7,1,17,4,478,479,69.3,3,6,172,100.0,100.0,95.6,12,3,180,180,96.44,93.33
Laremy Tunsil,10647,T,HST,14,0,13,85.4,3,12,516,99.8,99.8,97.6,3,20,5,556,557,78.1,2,9,242,100.0,100.0,96.9,13,2,261,261,96.4,95.02
Quinn Meinerz,112915,G,DEN,17,0,10,67.8,5,16,588,100.0,100.0,97.9,1,23,2,634,634,56.6,3,14,259,100.0,100.0,95.9,19,2,282,282,96.37,93.26
Jon Runyan,36661,G,GB,17,1,12,63.5,6,13,538,100.0,100.0,97.9,1,21,2,568,568,52.0,5,7,230,100.0,100.0,97.0,13,1,240,240,96.3,94.58
Kolton Miller,47013,T,LV,13,0,23,79.3,2,10,405,100.0,100.0,97.5,0,16,4,428,428,84.4,1,6,201,100.0,100.0,97.3,9,2,214,214,96.26,95.79
Luke Fortner,42028,C,JAX,17,0,15,54.9,3,21,708,100.0,100.0,97.7,1,28,4,749,749,39.2,3,11,309,100.0,100.0,96.4,18,4,335,335,96.26,94.63
Mitch Morse,9482,C,BUF,17,1,4,74.0,2,23,649,100.0,100.0,97.9,3,26,1,693,693,60.8,2,18,281,100.0,100.0,96.1,21,1,310,310,96.25,93.23
Zack Martin,8651,G,DAL,15,2,9,77.2,7,11,539,100.0,100.0,97.6,2,22,4,581,581,77.1,3,5,222,100.0,100.0,97.3,10,2,245,245,96.21,95.92
Wyatt Teller,46131,G,CLV,16,2,8,68.6,4,17,663,100.0,100.0,97.5,4,27,6,709,709,58.3,3,11,299,100.0,100.0,95.7,20,6,320,320,96.19,93.75
Garrett Bradbury,46013,C,MIN,14,1,18,56.8,5,14,543,100.0,100.0,97.7,1,22,3,578,578,52.4,4,10,255,100.0,100.0,96.1,17,3,268,268,96.19,93.66
Tyler Biadasz,41178,C,DAL,16,0,9,63.4,4,18,610,100.0,100.0,97.7,1,25,3,654,654,61.8,2,8,249,100.0,100.0,97.6,11,1,273,273,96.18,95.97
Erik McCoy,37347,C,NO,17,0,20,59.3,2,20,651,100.0,100.0,97.7,1,26,4,675,675,48.6,2,18,337,100.0,100.0,96.4,22,2,354,354,96.15,93.79
Anton Harrison,122929,T,JAX,17,0,15,60.7,2,20,665,100.0,100.0,97.6,2,27,5,701,701,48.0,2,15,282,100.0,100.0,95.2,22,5,305,305,96.15,92.79
Kevin Dotson,46735,G,LA,14,0,26,68.3,7,9,483,100.0,100.0,97.5,1,20,4,520,520,58.2,3,7,242,100.0,100.0,96.3,14,4,265,265,96.15,94.72
Austin Schlottmann,30097,C,MIN,6,0,18,72.3,1,5,167,100.0,100.0,97.6,1,7,1,178,178,66.7,1,4,74,100.0,100.0,96.6,5,0,80,80,96.07,93.75
Robert Hainsey,59980,C,TB,17,1,30,60.8,2,21,641,100.0,100.0,97.6,3,27,4,686,686,56.5,1,14,300,100.0,100.0,96.5,18,3,324,324,96.06,94.44
Sam Cosmi,60114,G,WAS,17,0,32,74.0,4,26,736,100.0,100.0,97.8,1,31,1,777,777,71.4,2,19,366,100.0,100.0,96.9,22,1,386,386,96.01,94.3
Cam Robinson,11789,T,JAX,9,0,15,78.8,2,8,306,100.0,100.0,97.4,0,13,3,325,325,70.1,2,5,131,100.0,100.0,96.6,8,1,146,146,96.0,94.52
Phil Haynes,29244,G,SEA,8,2,29,59.4,2,5,274,100.0,100.0,96.9,3,12,5,299,299,39.2,2,3,130,100.0,100.0,94.2,10,5,142,142,95.99,92.96
John Simpson,41715,G,BLT,17,0,3,61.8,5,20,602,100.0,100.0,97.8,5,26,1,644,644,65.1,1,14,277,100.0,100.0,96.9,16,1,302,302,95.96,94.7
Chukwuma Okorafor,46302,T,PIT,10,3,25,60.7,0,9,258,100.0,100.0,97.5,3,11,2,272,272,67.2,0,6,143,100.0,100.0,96.5,8,2,154,154,95.96,94.81
James Hurst,9001,G,NO,15,1,20,58.9,3,16,521,100.0,100.0,97.6,2,22,3,539,539,43.9,3,12,270,100.0,100.0,96.1,18,3,285,285,95.92,93.68
Dylan Parham,60953,G,LV,17,0,23,61.8,5,20,605,100.0,100.0,97.8,1,26,1,633,633,64.3,3,17,293,100.0,100.0,96.2,21,1,309,309,95.89,93.2
Trent Williams,5529,T,SF,15,1,28,79.8,3,15,411,100.0,100.0,97.8,3,18,0,438,438,74.3,2,13,175,100.0,100.0,95.7,15,0,192,192,95.89,92.19
James Daniels,45576,G,PIT,15,1,25,60.4,6,15,498,100.0,100.0,97.7,2,22,1,531,531,45.9,3,15,257,100.0,100.0,96.1,19,1,279,279,95.86,93.19
Liam Eichenberg,41851,C,MIA,16,2,17,44.8,3,13,457,100.0,100.0,97.4,3,20,4,479,479,31.2,3,9,133,100.0,100.0,94.0,14,2,137,137,95.82,89.78
Elgton Jenkins,46298,G,GB,15,0,12,81.3,6,17,520,100.0,100.0,97.8,1,23,0,544,544,66.6,5,12,209,100.0,100.0,95.9,17,0,218,218,95.77,92.2
Josh Myers,59992,C,GB,17,1,12,52.7,3,20,629,100.0,100.0,97.4,2,28,5,662,662,31.6,3,14,263,100.0,100.0,96.0,19,2,275,275,95.77,93.09
Braden Smith,46794,T,IND,10,2,14,71.0,2,12,308,100.0,100.0,97.7,4,14,0,329,329,70.8,2,7,144,100.0,100.0,96.9,9,0,155,155,95.74,94.19
Teven Jenkins,41534,G,CHI,12,0,6,68.6,3,11,378,100.0,100.0,97.4,1,17,3,397,397,63.7,2,8,177,100.0,100.0,95.5,13,3,187,187,95.72,93.05
Evan Brown,38709,C,SEA,16,1,29,59.1,3,21,583,100.0,100.0,97.4,1,27,3,630,630,53.6,1,15,271,100.0,100.0,95.9,19,3,293,293,95.71,93.52
Will Hernandez,46180,G,ARZ,17,0,1,70.2,6,19,621,100.0,100.0,97.3,1,29,4,671,671,59.3,2,14,272,100.0,100.0,95.6,20,4,295,295,95.68,93.22
Max Garcia,9566,G,NO,10,0,20,59.2,2,6,175,99.4,99.5,97.7,0,8,0,184,185,61.4,1,4,92,100.0,100.0,97.3,5,0,97,97,95.65,94.85
Bradley Bozeman,27934,C,CAR,17,0,5,48.9,5,19,684,100.0,100.0,97.1,1,32,8,730,730,40.8,5,15,391,100.0,100.0,95.9,26,6,420,420,95.62,93.81
Will Fries,41530,G,IND,17,1,14,65.4,4,22,634,100.0,100.0,97.3,3,30,4,677,677,56.9,4,15,284,100.0,100.0,95.6,22,3,306,306,95.57,92.81
Isaac Seumalo,10713,G,PIT,17,0,25,65.5,4,22,549,100.0,100.0,97.6,0,26,0,586,586,50.5,3,19,286,100.0,100.0,96.2,22,0,311,311,95.56,92.93
Rob Havenstein,9490,T,LA,14,1,26,68.4,2,19,482,100.0,100.0,97.4,2,23,2,516,516,62.4,2,17,233,100.0,100.0,95.5,20,1,253,253,95.54,92.09
Joe Thuney,10712,G,KC,17,0,16,83.4,6,25,696,100.0,100.0,97.5,1,33,2,740,740,71.6,5,22,335,100.0,100.0,95.4,29,2,366,366,95.54,92.08
Cesar Ruiz,59857,G,NO,16,0,20,58.3,2,20,582,100.0,100.0,97.3,0,27,5,603,603,39.2,2,17,301,100.0,100.0,95.2,24,5,317,317,95.52,92.43
Michael Deiter,38554,C,HST,12,0,13,60.4,2,15,417,100.0,100.0,97.2,2,20,3,445,445,46.1,1,14,199,100.0,100.0,95.7,16,1,212,212,95.51,92.45
Trystan Colon,41117,G,ARZ,11,1,1,69.2,1,6,181,100.0,100.0,97.0,1,9,2,200,200,54.9,1,5,88,100.0,100.0,94.3,8,2,97,97,95.5,91.75
Andrew Thomas,59701,T,NYG,10,1,21,80.2,1,12,359,100.0,100.0,97.1,1,17,4,376,376,76.6,0,10,208,100.0,100.0,95.7,14,4,214,214,95.48,93.46
Jake Matthews,8641,T,ATL,17,1,2,80.1,5,17,567,100.0,100.0,97.2,2,27,5,596,596,68.6,3,11,212,100.0,100.0,94.8,18,4,220,220,95.47,91.82
Shaq Mason,9564,G,HST,17,0,13,65.8,1,28,659,100.0,100.0,97.3,2,32,3,707,707,65.8,0,21,302,100.0,100.0,96.2,22,1,322,322,95.47,93.17
Mike Onwenu,27357,T,NE,15,0,19,68.0,2,18,489,100.0,100.0,97.3,0,23,3,505,505,56.5,2,13,225,100.0,100.0,95.8,17,2,234,234,95.45,92.74
Juice Scruggs,81800,G,HST,7,0,13,49.8,2,7,264,100.0,100.0,96.8,2,13,4,282,282,37.1,2,4,124,100.0,100.0,94.4,10,4,132,132,95.39,92.42
David Andrews,9948,C,NE,17,1,19,51.2,2,22,626,100.0,100.0,97.1,1,30,6,649,649,42.7,1,16,303,100.0,100.0,95.5,22,5,314,314,95.38,92.99
Nick Gates,29476,C,WAS,11,0,32,61.4,6,10,424,100.0,100.0,96.9,2,21,5,455,455,48.8,3,9,216,100.0,100.0,95.4,16,4,231,231,95.38,93.07
Calvin Throckmorton,28238,G,TEN,10,0,31,57.8,4,14,365,100.0,100.0,97.5,1,18,0,389,389,51.9,4,10,210,100.0,100.0,96.7,14,0,225,225,95.37,93.78
Trey Smith,62960,G,KC,17,2,16,65.7,5,27,686,100.0,100.0,97.4,5,34,2,730,730,52.7,5,23,333,100.0,100.0,95.2,30,2,364,364,95.34,91.76
Robert Jones,100786,G,MIA,7,0,17,47.0,1,9,244,100.0,100.0,97.1,1,12,2,257,257,35.5,1,5,69,100.0,100.0,94.2,7,1,70,70,95.33,90.0
Steve Avila,77319,G,LA,17,0,26,67.2,7,23,638,100.0,100.0,97.3,2,32,2,685,685,53.9,4,21,317,100.0,100.0,95.7,26,1,344,344,95.33,92.44
Damien Lewis,81532,G,SEA,16,0,29,63.0,1,25,566,100.0,100.0,97.2,2,29,3,610,610,52.6,1,20,268,100.0,100.0,95.3,23,2,290,290,95.25,92.07
Christian Darrisaw,77373,T,MIN,15,2,18,85.3,13,12,609,100.0,100.0,97.0,2,31,6,650,650,79.2,10,7,283,100.0,100.0,95.2,22,5,298,298,95.23,92.62
Ben Powers,41482,G,DEN,17,0,10,62.1,2,25,603,100.0,100.0,97.1,1,31,4,649,649,48.2,2,18,263,100.0,100.0,94.7,24,4,286,286,95.22,91.61
Cody Whitehair,10690,G,CHI,14,0,6,55.0,4,15,438,100.0,100.0,97.1,0,22,3,454,454,53.2,3,12,205,100.0,100.0,95.4,17,2,211,211,95.15,91.94
Aaron Banks,59983,G,SF,14,1,28,54.9,6,17,445,100.0,100.0,97.4,1,23,0,474,474,45.4,4,13,180,100.0,100.0,95.3,17,0,195,195,95.15,91.28
Alex Cappa,66578,G,CIN,17,0,7,58.6,7,24,681,100.0,100.0,97.1,2,35,4,716,716,53.4,2,20,309,100.0,100.0,95.5,25,3,326,326,95.11,92.33
Trent Brown,9677,T,NE,11,1,19,72.8,6,8,334,100.0,100.0,97.0,1,17,3,346,346,65.7,5,6,163,100.0,100.0,94.8,14,3,169,169,95.09,91.72
Matt Feiler,9289,G,TB,6,0,30,65.0,2,10,229,100.0,100.0,97.4,0,12,0,244,244,41.4,1,10,89,100.0,100.0,93.8,11,0,93,93,95.08,88.17
Garett Bolles,11775,T,DEN,17,0,10,83.8,2,27,603,100.0,100.0,97.1,4,32,3,649,649,77.8,1,19,263,100.0,100.0,95.4,22,2,286,286,95.07,92.31
D.J. Humphries,9457,T,ARZ,15,1,1,67.7,5,19,525,100.0,100.0,97.0,6,28,4,568,568,63.5,2,15,230,100.0,100.0,95.4,19,2,251,251,95.07,92.43
Dion Dawkins,11818,T,BUF,17,1,4,76.4,7,26,645,100.0,100.0,97.3,5,34,1,689,689,65.3,5,20,278,100.0,100.0,95.1,26,1,307,307,95.07,91.53
Lucas Patrick,11435,C,CHI,16,1,6,40.6,3,25,539,100.0,100.0,97.4,5,28,0,563,563,32.8,3,16,255,100.0,100.0,96.3,19,0,264,264,95.03,92.8
Zion Johnson,99681,G,LAC,15,0,27,58.8,7,22,623,100.0,100.0,97.0,2,33,4,661,661,53.4,5,18,314,100.0,100.0,95.1,27,4,335,335,95.01,91.94
Rashawn Slater,59971,T,LAC,17,0,27,84.7,7,28,719,100.0,100.0,97.1,5,38,3,762,762,80.6,5,22,360,100.0,100.0,95.7,29,2,384,384,95.01,92.45
Dawand Jones,101550,T,CLV,11,0,8,73.0,3,15,391,100.0,100.0,96.9,0,21,3,419,419,70.7,2,8,183,100.0,100.0,95.6,13,3,194,194,94.99,93.3
Zach Tom,55443,T,GB,17,1,12,73.9,2,29,623,100.0,100.0,97.2,3,33,2,656,656,62.1,1,22,257,100.0,100.0,94.7,25,2,269,269,94.97,90.71
Jermaine Eluemunor,11914,T,LV,17,1,23,64.7,6,16,529,100.0,100.0,96.8,1,28,6,552,552,59.4,5,12,257,100.0,100.0,94.7,22,5,271,271,94.93,91.88
Coleman Shelton,39316,C,LA,17,1,26,48.9,11,21,626,100.0,100.0,97.1,2,34,2,671,671,39.0,7,14,313,100.0,100.0,96.0,23,2,340,340,94.93,93.24
Jake Brendel,11117,C,SF,17,0,28,42.3,3,24,537,100.0,100.0,97.1,0,29,2,571,571,57.5,1,11,225,100.0,100.0,96.9,13,1,244,244,94.92,94.67
Mason Cole,45547,C,PIT,17,0,25,39.6,5,24,567,100.0,100.0,97.1,0,31,2,604,604,28.7,4,21,299,100.0,100.0,95.2,27,2,324,324,94.87,91.67
Joel Bitonio,8670,G,CLV,15,1,8,71.2,3,27,581,100.0,100.0,97.1,2,32,2,621,621,60.9,3,23,261,100.0,100.0,94.6,27,1,281,281,94.85,90.39
Will Clapp,39386,C,LAC,12,0,27,55.1,6,17,437,100.0,100.0,97.1,0,24,1,464,464,44.9,6,14,231,100.0,100.0,95.2,21,1,247,247,94.83,91.5
Cordell Volson,30614,G,CIN,17,1,7,46.7,6,27,694,100.0,100.0,96.9,2,38,5,730,730,41.5,3,19,315,100.0,100.0,94.9,27,5,333,333,94.79,91.89
Matthew Bergeron,99658,G,ATL,17,0,2,57.1,8,19,599,100.0,100.0,96.7,1,33,6,632,632,42.6,6,12,218,100.0,100.0,93.6,23,5,228,228,94.78,89.91
Ezra Cleveland,41973,G,JAX,13,0,15,57.4,4,21,492,100.0,100.0,96.8,1,28,3,526,526,48.4,3,14,227,100.0,100.0,95.4,19,2,245,245,94.68,92.24
Morgan Moses,8701,T,BLT,14,1,3,75.9,0,19,417,100.0,100.0,96.5,1,24,5,450,450,71.4,0,10,181,100.0,100.0,95.0,14,4,199,199,94.67,92.96
George Fant,11282,T,HST,15,0,13,69.4,4,23,522,100.0,100.0,96.8,2,30,3,559,559,62.7,3,17,237,100.0,100.0,94.9,22,2,251,251,94.63,91.24
Charles Leno Jr.,8880,T,WAS,13,1,32,77.8,5,26,598,100.0,100.0,96.9,4,34,3,631,631,72.9,2,21,300,100.0,100.0,95.5,25,2,319,319,94.61,92.16
Jamaree Salyer,81656,G,LAC,17,0,27,61.2,8,25,711,100.0,100.0,96.6,1,41,8,754,754,50.3,7,18,358,100.0,100.0,94.6,32,7,382,382,94.56,91.62
Landon Dickerson,41712,G,PHI,16,0,24,77.6,5,26,599,100.0,100.0,96.9,1,34,3,624,624,70.1,4,17,297,100.0,100.0,96.5,21,0,312,312,94.55,93.27
Jake Hanson,28148,G,NYJ,5,0,22,59.7,1,8,154,100.0,100.0,97.1,0,9,0,165,165,58.3,1,6,72,100.0,100.0,95.1,7,0,78,78,94.55,91.03
Ryan Ramczyk,11787,T,NO,12,1,20,73.6,2,19,442,100.0,100.0,96.7,1,25,4,458,458,69.7,1,17,236,100.0,100.0,94.5,22,4,248,248,94.54,91.13
Aaron Brewer,46014,C,TEN,17,0,31,52.5,7,21,577,100.0,100.0,96.5,1,34,6,622,622,28.5,5,17,249,100.0,100.0,93.6,27,5,270,270,94.53,90.0
Bernhard Raimann,77948,T,IND,15,2,14,81.3,5,25,586,100.0,100.0,96.8,4,34,4,620,620,70.9,3,20,260,100.0,100.0,94.8,25,2,278,278,94.52,91.01
Lester Cotton,46085,G,MIA,11,1,17,57.2,3,14,347,100.0,100.0,96.7,2,20,3,362,362,38.4,2,10,98,100.0,100.0,90.8,15,3,100,100,94.48,85.0
Jonah Jackson,37070,G,DET,12,2,11,62.7,8,14,408,100.0,100.0,96.8,2,24,2,432,432,41.5,7,10,164,100.0,100.0,93.6,19,2,172,172,94.44,88.95
Sidy Sow,59675,G,NE,13,0,19,46.3,4,18,470,100.0,100.0,96.6,1,27,5,486,486,31.4,4,13,221,100.0,100.0,93.9,22,5,230,230,94.44,90.43
Drew Dalman,52270,C,ATL,14,1,2,53.0,6,21,491,100.0,100.0,96.8,2,29,2,519,519,54.1,3,10,188,100.0,100.0,96.0,14,1,196,196,94.41,92.86
Brian O'Neill,46854,T,MIN,14,1,18,73.4,2,25,551,100.0,100.0,96.5,3,33,6,590,590,67.6,2,21,254,100.0,100.0,93.5,28,5,270,270,94.41,89.63
Kendall Lamm,10017,T,MIA,11,0,17,67.1,1,15,343,100.0,100.0,96.5,0,20,4,357,357,60.7,1,9,101,100.0,100.0,93.1,12,2,103,103,94.4,88.35
Jonah Williams,41651,T,CIN,17,2,7,57.9,10,23,694,100.0,100.0,96.5,4,41,8,730,730,53.2,4,17,315,100.0,100.0,94.1,29,8,333,333,94.38,91.29
Taylor Moton,11819,T,CAR,17,0,5,78.1,0,40,684,100.0,100.0,96.9,1,41,1,730,730,73.2,0,36,391,100.0,100.0,95.1,37,1,420,420,94.38,91.19
Cam Jurgens,84014,G,PHI,11,0,24,55.0,2,20,366,100.0,100.0,97.0,0,22,0,383,383,52.3,1,10,169,100.0,100.0,96.7,11,0,178,178,94.26,93.82
Spencer Brown,42296,T,BUF,17,1,4,65.0,5,30,650,100.0,100.0,96.5,4,40,5,694,694,55.0,2,19,281,100.0,100.0,94.8,25,4,310,310,94.24,91.94
O'Cyrus Torrence,102821,G,BUF,17,1,4,49.2,3,34,651,100.0,100.0,96.7,4,40,3,695,695,35.4,1,24,281,100.0,100.0,94.8,27,2,310,310,94.24,91.29
Lane Johnson,7786,T,PHI,16,0,24,79.5,2,28,547,100.0,100.0,96.7,1,33,3,572,572,76.1,2,19,256,100.0,100.0,95.5,22,1,271,271,94.23,91.88
Daniel Brunskill,34807,G,TEN,14,0,31,67.7,5,19,414,100.0,100.0,96.6,0,26,2,449,449,48.3,4,15,177,100.0,100.0,93.5,21,2,194,194,94.21,89.18
Luke Goedeke,77548,T,TB,17,3,30,71.2,5,30,641,100.0,100.0,96.5,6,40,5,686,686,68.3,3,21,300,100.0,100.0,95.0,27,3,324,324,94.17,91.67
Jon Feliciano,9561,G,SF,8,0,28,66.5,2,13,247,100.0,100.0,97.0,0,15,0,257,257,52.5,2,11,113,100.0,100.0,94.2,13,0,118,118,94.16,88.98
Walker Little,52287,T,JAX,11,0,15,62.6,3,21,415,100.0,100.0,96.6,1,26,2,439,439,57.6,3,16,178,100.0,100.0,94.1,20,1,190,190,94.08,89.47
Ikem Ekwonu,98286,T,CAR,17,2,5,62.3,9,24,684,100.0,100.0,96.0,4,44,11,730,730,56.9,6,17,391,100.0,100.0,94.8,32,9,420,420,93.97,92.38
Andrew Wylie,12333,T,WAS,15,1,32,67.5,6,27,657,100.0,100.0,96.1,3,42,9,693,693,60.3,6,20,334,100.0,100.0,93.7,34,8,354,354,93.94,90.4
Ben Bredeson,27305,G,NYG,16,2,21,42.4,1,33,604,100.0,100.0,96.4,4,39,5,641,641,28.9,0,26,308,100.0,100.0,94.2,31,5,326,326,93.92,90.49
Paris Johnson Jr.,129749,T,ARZ,17,2,1,64.2,8,26,634,100.0,100.0,96.1,7,42,8,685,685,58.7,6,15,280,100.0,100.0,94.1,27,6,304,304,93.87,91.12
Peter Skoronski,129737,G,TEN,14,0,31,63.5,7,20,483,100.0,100.0,96.2,1,32,5,521,521,45.9,6,17,214,100.0,100.0,92.8,27,4,230,230,93.86,88.26
Chris Hubbard,8051,T,TEN,9,0,31,67.8,4,10,268,100.0,100.0,95.9,0,18,4,292,292,65.8,2,8,111,100.0,100.0,94.6,11,1,126,126,93.84,91.27
Dalton Risner,47008,G,MIN,12,0,18,67.4,11,19,457,100.0,100.0,96.7,0,30,0,485,485,64.6,6,13,216,100.0,100.0,95.6,19,0,227,227,93.81,91.63
John Michael Schmitz Jr.,55238,C,NYG,13,1,21,26.9,2,23,456,100.0,100.0,96.2,3,30,5,484,484,20.5,2,17,251,100.0,100.0,95.0,22,3,264,264,93.8,91.67
Tyre Phillips,59874,T,NYG,10,0,21,64.5,2,17,317,100.0,100.0,96.4,1,21,2,334,334,62.7,1,12,178,100.0,100.0,95.2,15,2,185,185,93.71,91.89
Andrus Peat,9446,T,NO,13,1,20,54.5,8,20,459,100.0,100.0,96.5,2,30,2,476,476,38.8,8,16,231,100.0,100.0,93.9,26,2,243,243,93.7,89.3
