player,player_id,position,team_name,year,snap_counts_pass_block,pressures_allowed,all_pass_pbwr,pressure_rate,is_weak_link,team_pbwr_range,player_epa,replacement_epa,epa_above_replacement,pass_blocking_war
Ryan Ramczyk,11787,T,NO,2017,589,24,95.93,0.04074702886247878,False,3.0500000000000114,0.36235423248120213,0.3396594618904477,0.02269477059075442,0.0016810941178336607
Charles Leno Jr.,8880,T,CHI,2017,576,24,95.83,0.041666666666666664,False,3.9399999999999977,0.34965615946708456,0.32809079298762206,0.0215653664794625,0.0015974345540342592
Lane Johnson,7786,T,PHI,2017,591,20,96.62,0.0338409475465313,False,5.390000000000001,0.30726587968152463,0.28585504635134174,0.0214108333301829,0.0015859876540876222
Jack Conklin,10642,T,TEN,2017,587,27,95.4,0.04599659284497445,False,2.3799999999999955,0.3656726900514132,0.34471484440944417,0.02095784564196901,0.0015524330105162229
Kelvin Beachum,7229,T,NYJ,2017,617,29,95.3,0.04700162074554295,False,4.530000000000001,0.37142014329197676,0.3505132217150836,0.020906921576893167,0.001548660857547642
Zack Martin,8651,G,DAL,2017,581,11,98.11,0.0189328743545611,False,6.810000000000002,0.3633957850187676,0.34295349082145693,0.020442294197310695,0.001514244014615607
Joe Staley,3644,T,SF,2017,606,24,96.04,0.039603960396039604,False,8.340000000000003,0.3193807097887749,0.29897812321605066,0.020402586572724257,0.0015113027090906856
Taylor Lewan,8646,T,TEN,2017,527,22,95.83,0.04174573055028463,False,2.3799999999999955,0.3297735593730782,0.30941202135234047,0.0203615380207377,0.0015082620756102002
Ryan Schraeder,8496,T,ATL,2017,485,17,96.49,0.03505154639175258,False,6.260000000000005,0.295312504493765,0.2750954806118507,0.02021702388191432,0.001497557324586246
Andrew Whitworth,3000,T,LA,2017,534,24,95.51,0.0449438202247191,False,4.679999999999993,0.34262378474558264,0.3225839606460454,0.02003982409953725,0.0014844314147805372
Andrew Norwell,9126,G,CAR,2017,601,13,97.84,0.021630615640599003,False,5.170000000000002,0.37211747634744413,0.3521809249628987,0.01993655138454542,0.0014767815840404015
David Bakhtiari,7891,T,GB,2017,487,12,97.54,0.024640657084188913,False,6.680000000000007,0.2489952664115771,0.22931174710613247,0.019683519305444624,0.0014580384670699722
Russell Okung,5531,T,LAC,2017,572,24,95.8,0.04195804195804196,False,6.670000000000002,0.3185729667715915,0.29898444622982556,0.019588520541765964,0.0014510015216122937
Mitchell Schwartz,7041,T,KC,2017,648,32,95.06,0.04938271604938271,False,4.680000000000007,0.3593632161237657,0.3399959091426036,0.019367306981162125,0.0014346153319379352
Richie Incognito,2298,G,BUF,2017,596,15,97.48,0.025167785234899327,False,4.490000000000009,0.3708649171857294,0.35231475704922044,0.018550160136508953,0.0013740859360377002
Anthony Castonzo,6174,T,IND,2017,615,33,94.63,0.05365853658536585,False,6.420000000000002,0.3747314720570199,0.35619222055289723,0.018539251504122667,0.0013732778891942716
Demar Dotson,5410,T,TB,2017,483,14,97.1,0.028985507246376812,False,4.789999999999992,0.24730291461797366,0.22881158545718408,0.018491329160789577,0.0013697280859844131
Jordan Mills,7945,T,BUF,2017,586,30,94.88,0.051194539249146756,False,4.490000000000009,0.3547358514750494,0.3362628118015037,0.018473039673545688,0.0013683733091515325
David DeCastro,7640,G,PIT,2017,636,15,97.64,0.02358490566037736,False,4.709999999999994,0.35426881846571645,0.3359718245657763,0.01829699389994016,0.001355332881477049
Kelechi Osemele,7062,G,OAK,2017,634,17,97.32,0.026813880126182965,False,11.230000000000004,0.3677825027379884,0.3499694573391033,0.01781304539888512,0.0013194848443618607
Austin Howard,5847,T,BLT,2017,621,35,94.36,0.05636070853462158,False,3.9299999999999926,0.3698201306727569,0.35254453103656,0.017275599636196848,0.0012796740471256924
Rodney Hudson,6207,C,OAK,2017,635,3,99.53,0.004724409448818898,False,11.230000000000004,0.37687919239133233,0.35974639655226903,0.017132795839063297,0.0012690959880787627
Brandon Brooks,7078,G,PHI,2017,648,17,97.38,0.026234567901234566,False,5.390000000000001,0.33962508197983776,0.32294845200872874,0.016676629971109025,0.0012353059237858537
Clint Boling,6253,G,CIN,2017,591,20,96.62,0.0338409475465313,False,6.650000000000006,0.40276826906257684,0.38611625051402104,0.016652018548555803,0.001233482855448578
John Jerry,5598,G,NYG,2017,625,17,97.28,0.0272,False,7.989999999999995,0.34381022971762515,0.32727475481774293,0.01653547489988222,0.001224849992583868
Donald Penn,3459,T,OAK,2017,521,25,95.2,0.04798464491362764,False,11.230000000000004,0.2954714316047122,0.2790639703321013,0.01640746127261089,0.0012153675016748809
Daryl Williams,9535,T,CAR,2017,601,35,94.18,0.05823627287853577,False,5.170000000000002,0.3579478937632526,0.34188243240300764,0.016065461360244948,0.001190034174832959
Josh Kline,8230,G,TEN,2017,587,19,96.76,0.03236797274275979,False,2.3799999999999955,0.37098085344917253,0.3550970265029472,0.01588382694622531,0.0011765797737944674
James Hurst,9001,G,BLT,2017,624,21,96.63,0.03365384615384615,False,3.9299999999999926,0.38070863156983414,0.3649147980216792,0.015793833548154945,0.0011699135961596256
Laremy Tunsil,10647,T,MIA,2017,601,32,94.68,0.05324459234608985,False,4.660000000000011,0.3141563617630298,0.2984009282573053,0.015755433505724503,0.0011670691485721853
Trent Brown,9677,T,SF,2017,429,16,96.27,0.037296037296037296,False,8.340000000000003,0.22657643163711064,0.21145876035201935,0.015117671285091283,0.0011198275025993544
Joel Bitonio,8670,G,CLV,2017,731,24,96.72,0.03283173734610123,False,5.760000000000005,0.3538958729509037,0.33887388464081253,0.015021988310091161,0.0011127398748215676
Tyron Smith,6161,T,DAL,2017,430,20,95.35,0.046511627906976744,False,6.810000000000002,0.2611651113370056,0.2462223595350855,0.01494275180192009,0.0011068705038459327
Graham Glasgow,10729,G,DET,2017,681,26,96.18,0.0381791483113069,False,6.049999999999997,0.40399766957762134,0.38909753043214024,0.014900139145481106,0.0011037140107763783
Ereck Flowers,9442,T,NYG,2017,653,41,93.72,0.06278713629402756,False,7.989999999999995,0.3458313556215186,0.3319533731837352,0.013877982437783432,0.001027998699095069
Trent Williams,5529,T,WAS,2017,376,17,95.48,0.04521276595744681,False,8.310000000000002,0.23323136240977596,0.21953870508427212,0.013692657325503843,0.0010142709130002846
Joe Berger,2424,G,MIN,2017,618,23,96.28,0.0372168284789644,False,3.8500000000000085,0.35930650393610025,0.3456618094114559,0.01364469452464434,0.0010107181129366178
Shaq Mason,9564,G,NE,2017,681,26,96.18,0.0381791483113069,False,5.159999999999997,0.3579605382360587,0.3447307583770312,0.013229779859027513,0.0009799836932612974
Rick Wagner,7950,T,DET,2017,510,30,94.12,0.058823529411764705,False,6.049999999999997,0.2958675775716594,0.28272181818280323,0.013145759388856149,0.0009737599547300851
T.J. Lang,5032,G,DET,2017,517,17,96.71,0.03288201160541586,False,6.049999999999997,0.3083712029053483,0.29527682886606654,0.013094374039281764,0.00096995363253939
Morgan Moses,8701,T,WAS,2017,589,39,93.38,0.06621392190152801,False,8.310000000000002,0.35733914866851285,0.344281444848325,0.013057703820187838,0.0009672373200139139
Justin Britt,8699,C,SEA,2017,712,11,98.46,0.01544943820224719,False,9.469999999999999,0.37157023499455044,0.35860156904953183,0.01296866594501861,0.0009606419218532303
Brandon Shell,10792,T,NYJ,2017,431,23,94.66,0.05336426914153132,False,4.530000000000001,0.2575715994019095,0.24464767018208433,0.012923929219825159,0.0009573280903574192
Kevin Zeitler,7032,G,CLV,2017,731,29,96.03,0.03967168262653899,False,5.760000000000005,0.35132402515414535,0.33887388464081253,0.012450140513332819,0.0009222326306172459
Rodger Saffold,5558,G,LA,2017,533,21,96.06,0.039399624765478425,False,4.679999999999993,0.34398961033921505,0.3316890195695529,0.012300590769662167,0.0009111548718268273
Trey Hopkins,9276,G,CIN,2017,437,15,96.57,0.034324942791762014,False,6.650000000000006,0.2976005963253012,0.2853769387808239,0.012223657544477351,0.0009054561144057297
Gabe Jackson,8716,G,OAK,2017,576,22,96.18,0.03819444444444445,False,11.230000000000004,0.33012861198012233,0.31790875256881196,0.012219859411310374,0.0009051747712081759
