player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,all_pass_pbwr,true_pass_set_pbwr
John Sullivan,4501,C,MIN,16,0,18,82.0,2,11,611,100.0,100.0,98.1,1,18,5,630,630,72.2,2,7,248,100.0,100.0,96.6,13,4,258,258,97.14,94.96
Geoff Schwartz,4555,G,KC,12,0,16,83.1,2,6,318,100.0,100.0,98.1,1,10,2,340,340,80.3,1,2,104,100.0,100.0,97.6,4,1,112,112,97.06,96.43
Ramon Foster,5229,G,PIT,15,0,25,87.5,2,12,501,100.0,100.0,98.2,2,16,2,522,522,85.1,1,11,233,100.0,100.0,97.4,12,0,241,241,96.93,95.02
Mike Pollak,4373,G,CIN,7,0,7,78.0,3,2,183,100.0,100.0,98.1,0,6,1,194,194,54.0,2,2,54,100.0,100.0,94.4,5,1,57,57,96.91,91.23
Will Montgomery,3179,C,WAS,16,0,32,78.3,3,17,689,100.0,100.0,98.3,3,22,2,713,713,77.5,2,5,276,100.0,100.0,98.4,8,1,284,284,96.91,97.18
Willie Colon,3076,G,NYJ,16,0,22,89.1,3,14,556,100.0,100.0,98.3,5,18,1,579,579,84.6,3,11,302,100.0,100.0,97.4,15,1,309,309,96.89,95.15
Kyle Cook,3914,C,CIN,16,1,7,74.8,3,12,609,100.0,100.0,97.9,3,20,5,635,635,61.6,2,9,240,100.0,100.0,96.5,14,3,248,248,96.85,94.35
Kraig Urbik,5002,G,BUF,16,0,4,78.4,5,13,592,100.0,100.0,98.1,2,20,2,633,633,66.0,5,10,281,100.0,100.0,96.6,17,2,301,301,96.84,94.35
Alex Mack,4944,C,CLV,16,0,8,88.4,5,18,750,100.0,100.0,98.2,1,25,2,779,779,88.7,1,12,416,100.0,100.0,98.0,15,2,429,429,96.79,96.5
Jon Asamoah,5593,G,KC,12,2,16,80.7,0,12,376,100.0,100.0,98.1,2,13,1,400,400,72.7,0,6,133,100.0,100.0,97.7,6,0,139,139,96.75,95.68
Kevin Zeitler,7032,G,CIN,12,0,7,74.1,4,10,470,100.0,100.0,97.9,1,17,3,489,489,66.1,3,8,196,100.0,100.0,96.7,12,1,203,203,96.52,94.09
Lyle Sendlein,4062,C,ARZ,16,2,1,73.7,6,12,619,100.0,100.0,97.7,2,23,5,658,658,69.1,3,6,283,100.0,100.0,97.7,11,2,307,307,96.5,96.42
Richie Incognito,2298,G,MIA,8,0,17,78.9,3,2,302,100.0,100.0,97.2,0,11,6,312,312,69.4,1,2,128,100.0,100.0,94.1,9,6,131,131,96.47,93.13
T.J. Lang,5032,G,GB,16,0,12,77.1,5,16,631,100.0,100.0,97.9,1,24,3,671,671,64.9,3,8,195,100.0,100.0,96.2,13,2,216,216,96.42,93.98
Clint Boling,6253,G,CIN,12,0,7,81.9,0,17,457,100.0,100.0,98.1,0,17,0,474,474,79.4,0,8,195,100.0,100.0,97.9,8,0,201,201,96.41,96.02
Travelle Wharton,1815,G,CAR,16,0,5,84.6,3,14,453,100.0,100.0,98.1,1,17,0,474,474,81.5,2,10,197,100.0,100.0,97.0,12,0,207,207,96.41,94.2
Travis Frederick,7812,C,DAL,16,0,9,69.4,2,18,630,100.0,100.0,97.8,1,24,4,668,668,66.3,1,10,326,100.0,100.0,97.4,14,3,352,352,96.41,96.02
Chris Scott,5674,G,CAR,10,0,5,78.8,3,6,262,100.0,100.0,97.9,1,10,1,278,278,83.5,0,4,122,100.0,100.0,97.5,5,1,130,130,96.4,96.15
Jonathan Goodwin,1146,C,SF,16,0,28,78.4,1,14,502,100.0,100.0,97.7,1,19,4,528,528,64.6,0,10,214,100.0,100.0,95.8,14,4,223,223,96.4,93.72
Orlando Franklin,6198,T,DEN,15,1,10,74.1,4,18,620,100.0,100.0,97.9,8,24,2,661,661,67.4,2,11,214,100.0,100.0,96.0,15,2,223,223,96.37,93.27
Joe Hawley,5641,C,ATL,12,0,2,71.7,3,10,336,100.0,99.7,98.1,1,13,0,358,359,60.6,2,5,155,100.0,100.0,97.7,7,0,171,171,96.37,95.91
Anthony Collins,4426,T,CIN,11,0,7,86.4,0,12,317,100.0,100.0,98.1,0,12,0,330,330,79.7,0,7,102,100.0,100.0,96.6,7,0,105,105,96.36,93.33
Brian Waters,575,G,DAL,7,0,9,86.7,2,6,204,100.0,100.0,98.0,0,8,0,218,218,84.1,2,5,118,100.0,100.0,97.0,7,0,129,129,96.33,94.57
John Jerry,5598,G,MIA,16,0,17,82.0,4,16,660,100.0,100.0,97.7,0,25,5,682,682,74.9,3,11,286,100.0,100.0,96.2,18,4,296,296,96.33,93.92
Ben Grubbs,3645,G,NO,16,0,20,84.6,5,20,699,100.0,100.0,97.8,4,28,3,740,740,76.2,3,12,268,100.0,100.0,96.1,18,3,286,286,96.22,93.71
Evan Mathis,2296,G,PHI,16,1,24,80.7,6,16,586,100.0,100.0,97.8,3,24,2,623,623,74.5,4,8,300,100.0,100.0,97.7,13,1,319,319,96.15,95.92
Fernando Velasco,4641,C,PIT,11,0,25,75.0,3,15,463,100.0,100.0,97.8,1,19,1,490,490,72.9,3,8,230,100.0,100.0,97.2,12,1,240,240,96.12,95.0
Matt Slauson,5117,G,CHI,16,1,6,82.7,9,15,626,100.0,100.0,97.8,1,26,2,664,664,78.5,4,11,321,100.0,100.0,97.4,16,1,340,340,96.08,95.29
Kevin Boothe,3121,G,NYG,16,0,21,75.3,6,16,608,100.0,100.0,97.7,1,25,3,638,638,68.3,4,14,343,100.0,100.0,96.8,20,2,361,361,96.08,94.46
Uche Nwaneri,3765,G,JAX,16,0,15,82.6,5,18,658,100.0,100.0,97.6,1,27,4,689,689,75.7,3,9,251,100.0,100.0,97.2,13,1,270,270,96.08,95.19
Chris Myers,2417,C,HST,16,0,13,74.2,5,22,681,100.0,100.0,97.9,0,28,1,710,710,77.4,3,11,349,100.0,100.0,98.0,14,0,366,366,96.06,96.17
Jeremy Zuttah,4397,C,TB,16,0,30,80.1,5,19,568,100.0,100.0,97.9,1,24,0,608,608,77.0,4,11,319,100.0,100.0,97.6,15,0,344,344,96.05,95.64
Nate Garner,4525,G,MIA,10,0,17,76.6,1,8,269,100.0,100.0,97.6,0,11,2,278,278,58.9,1,7,109,100.0,100.0,94.5,10,2,114,114,96.04,91.23
Marshal Yanda,3702,G,BLT,16,0,3,81.5,3,24,683,100.0,100.0,97.7,2,29,2,723,723,73.5,3,21,380,100.0,100.0,96.3,26,2,407,407,95.99,93.61
James Carpenter,6177,G,SEA,16,2,29,69.3,4,8,372,100.0,100.0,97.3,3,16,4,396,396,57.3,1,7,139,100.0,100.0,95.0,11,3,151,151,95.96,92.72
Joe Staley,3644,T,SF,16,1,28,87.5,2,14,471,99.8,99.8,97.5,1,20,4,494,495,78.7,1,14,204,100.0,100.0,95.3,17,2,212,212,95.95,91.98
Brandon Fusco,6324,G,MIN,15,0,18,73.2,4,17,548,100.0,100.0,97.7,0,23,2,563,563,68.2,2,11,224,100.0,100.0,96.7,14,1,233,233,95.91,93.99
Andrew Whitworth,3000,T,CIN,14,2,7,85.0,3,15,513,100.0,100.0,97.5,2,22,4,538,538,72.6,2,11,194,100.0,100.0,94.6,17,4,202,202,95.91,91.58
Justin Blalock,3655,G,ATL,16,0,2,85.8,5,21,709,100.0,100.0,97.5,1,31,5,753,753,75.4,4,17,346,100.0,100.0,95.5,26,5,373,373,95.88,93.03
Kory Lichtensteiger,4422,G,WAS,16,0,32,76.7,5,22,675,100.0,100.0,97.7,1,29,2,698,698,63.3,2,17,266,100.0,100.0,96.1,20,1,273,273,95.85,92.67
Rob Sims,3073,G,DET,16,0,11,78.2,5,23,665,100.0,100.0,97.7,1,29,1,694,694,71.0,3,17,294,100.0,100.0,96.3,21,1,305,305,95.82,93.11
Doug Legursky,4860,G,BUF,11,1,4,72.9,4,15,399,100.0,100.0,97.6,2,19,0,421,421,64.2,2,11,177,100.0,100.0,96.3,13,0,188,188,95.49,93.09
Jim Cordle,5826,C,NYG,10,0,21,65.0,3,6,272,99.6,99.7,96.9,1,13,4,287,288,55.3,3,5,146,100.0,100.0,95.2,11,3,155,155,95.47,92.9
Chad Rinehart,4410,G,SD,11,0,27,75.0,5,11,348,100.0,100.0,97.4,0,17,1,372,372,69.8,4,11,213,100.0,100.0,96.5,15,0,226,226,95.43,93.36
Branden Albert,4329,T,KC,12,0,16,84.9,6,13,472,100.0,100.0,97.1,3,23,4,503,503,74.8,3,7,167,100.0,100.0,95.2,13,3,175,175,95.43,92.57
John Greco,4379,G,CLV,14,0,8,81.2,10,14,622,100.0,100.0,97.1,1,30,6,646,646,76.0,5,13,351,100.0,100.0,95.7,24,6,361,361,95.36,93.35
Tyron Smith,6161,T,DAL,16,1,9,87.9,3,27,629,100.0,100.0,97.5,2,31,1,666,666,86.1,3,16,326,100.0,100.0,96.8,20,1,351,351,95.35,94.3
Cordy Glenn,7045,T,BUF,16,0,4,82.0,5,23,604,100.0,100.0,97.4,4,30,2,645,645,80.2,3,15,284,100.0,100.0,96.1,20,2,304,304,95.35,93.42
Andy Levitre,4974,G,TEN,16,0,31,77.7,10,19,608,100.0,100.0,97.5,2,30,1,643,643,67.6,8,16,326,100.0,100.0,96.3,24,0,340,340,95.33,92.94
J.R. Sweezy,7209,G,SEA,15,1,29,74.9,4,19,478,100.0,100.0,97.4,3,24,1,512,512,68.8,2,9,175,100.0,100.0,96.3,12,1,192,192,95.31,93.75
Mike Brisiel,3250,G,OAK,14,0,23,76.4,5,20,504,100.0,100.0,97.5,1,25,0,531,531,69.5,4,13,210,100.0,100.0,96.0,17,0,224,224,95.29,92.41
Joe Thomas,3619,T,CLV,16,1,8,94.0,9,26,750,100.0,100.0,97.4,2,37,2,779,779,90.5,6,22,416,100.0,100.0,96.4,29,1,429,429,95.25,93.24
Daryn Colledge,2992,G,ARZ,16,1,1,77.4,9,18,574,100.0,100.0,97.3,1,29,2,607,607,68.6,5,13,254,100.0,100.0,95.7,20,2,273,273,95.22,92.67
Kyle Long,7801,G,CHI,16,0,6,75.1,9,21,626,100.0,100.0,97.3,3,32,2,664,664,65.3,5,17,321,100.0,100.0,96.0,24,2,340,340,95.18,92.94
Zach Strief,3155,T,NO,15,0,20,81.7,4,26,646,99.8,99.9,97.2,1,33,3,685,686,76.6,2,16,246,100.0,100.0,95.5,20,2,263,263,95.18,92.4
Rodger Saffold,5558,T,SL,12,0,26,83.7,3,11,272,100.0,100.0,97.4,0,14,0,289,289,70.1,3,10,111,100.0,100.0,94.1,13,0,120,120,95.16,89.17
Guy Whimper,3074,T,PIT,7,0,25,70.0,0,5,156,100.0,100.0,96.5,1,8,3,164,164,65.3,0,3,78,100.0,100.0,94.2,6,3,80,80,95.12,92.5
Trent Williams,5529,T,WAS,16,2,32,88.3,6,21,688,100.0,100.0,96.9,4,35,8,712,712,79.1,5,16,276,100.0,100.0,94.0,27,6,284,284,95.08,90.49
Brandon Brooks,7078,G,HST,15,0,13,77.8,7,25,639,100.0,100.0,97.3,0,33,1,665,665,74.0,4,15,324,100.0,100.0,97.1,19,0,339,339,95.04,94.4
A.Q. Shipley,5150,G,BLT,11,1,3,72.9,8,13,417,100.0,100.0,97.2,3,22,1,443,443,62.5,7,10,232,100.0,100.0,96.3,17,0,248,248,95.03,93.15
Chris Clark,4623,T,DEN,15,1,10,77.1,6,19,604,100.0,100.0,96.8,5,32,7,644,644,56.6,4,10,203,100.0,100.0,93.6,20,6,212,212,95.03,90.57
Gino Gradkowski,7098,C,BLT,16,0,3,65.0,7,26,683,100.0,100.0,97.1,2,36,3,723,723,69.8,3,14,380,100.0,100.0,97.2,19,2,407,407,95.02,95.33
Jordan Gross,1324,T,CAR,16,1,5,91.0,1,22,551,100.0,100.0,96.8,1,29,6,578,578,85.8,1,14,243,100.0,100.0,95.3,19,4,255,255,94.98,92.55
Logan Mankins,2249,G,NE,16,2,19,73.7,5,21,665,100.0,100.0,96.5,4,36,10,712,712,56.2,2,15,262,100.0,100.0,94.1,24,7,288,288,94.94,91.67
Will Svitek,2404,T,NE,5,0,19,71.2,1,5,149,100.0,100.0,96.6,0,8,2,158,158,64.5,1,2,61,100.0,100.0,95.9,4,1,67,67,94.94,94.03
Shawn Lauvao,5616,G,CLV,11,0,8,74.2,4,18,492,100.0,100.0,97.0,0,26,4,513,513,66.7,3,14,270,100.0,100.0,96.1,19,2,278,278,94.93,93.17
Alex Boone,5372,G,SF,16,1,28,70.8,3,22,503,100.0,100.0,97.1,2,27,2,529,529,62.5,2,13,214,100.0,100.0,96.0,16,1,223,223,94.9,92.83
David DeCastro,7640,G,PIT,15,0,25,76.2,5,23,559,100.0,100.0,97.1,1,30,2,586,586,64.4,4,19,254,100.0,100.0,94.7,25,2,263,263,94.88,90.49
Sebastian Vollmer,4981,T,NE,8,0,19,79.4,1,13,294,100.0,100.0,96.9,0,16,2,311,311,70.3,1,8,113,100.0,100.0,95.1,10,1,121,121,94.86,91.74
Ryan Wendell,4602,C,NE,16,0,19,59.9,7,24,667,100.0,100.0,96.8,1,37,6,714,714,60.4,4,12,263,100.0,100.0,96.2,18,2,289,289,94.82,93.77
Ron Leary,7338,G,DAL,16,2,9,70.5,3,27,628,100.0,100.0,96.8,4,35,5,666,666,56.2,2,21,326,100.0,100.0,95.2,27,4,352,352,94.74,92.33
King Dunlap,4544,T,SD,11,1,27,77.3,3,13,333,100.0,100.0,96.7,2,19,3,360,360,76.5,1,11,188,100.0,100.0,95.7,14,2,205,205,94.72,93.17
Mackenzy Bernadeau,4564,G,DAL,12,0,9,74.2,3,17,428,100.0,100.0,96.7,1,24,4,452,452,66.2,2,12,208,100.0,100.0,95.7,16,2,223,223,94.69,92.83
Duane Brown,4340,T,HST,14,0,13,85.3,9,20,579,100.0,100.0,97.0,2,32,3,602,602,80.4,5,10,291,100.0,100.0,96.7,17,2,304,304,94.68,94.41
Andre Smith,4929,T,CIN,16,0,7,73.0,2,27,628,100.0,100.0,96.7,2,35,6,655,655,66.5,0,22,240,100.0,100.0,94.2,25,3,249,249,94.66,89.96
Nate Solder,6169,T,NE,15,1,19,80.3,2,23,604,99.8,99.8,96.3,2,35,10,646,647,72.8,0,15,242,100.0,100.0,94.4,21,6,266,266,94.58,92.11
Marcus Cannon,6290,T,NE,12,0,19,75.5,4,12,283,100.0,100.0,96.8,0,17,1,309,309,65.0,3,8,109,100.0,100.0,94.0,12,1,121,121,94.5,90.08
Demar Dotson,5410,T,TB,16,0,30,81.4,2,27,574,100.0,100.0,96.6,1,34,5,615,615,78.1,2,18,322,100.0,100.0,95.3,25,5,347,347,94.47,92.8
Harvey Dahl,2553,G,SL,9,0,26,72.2,8,9,325,100.0,100.0,96.8,3,19,2,342,342,70.5,5,5,137,100.0,100.0,94.9,12,2,146,146,94.44,91.78
Chance Warmack,7791,G,TEN,16,0,31,67.6,4,25,608,100.0,100.0,96.5,2,36,7,643,643,65.9,3,14,326,100.0,100.0,95.9,22,5,340,340,94.4,93.53
Robert Turner,4085,C,TEN,6,0,31,57.9,3,8,221,100.0,100.0,96.6,2,13,2,232,232,58.9,1,6,117,100.0,100.0,97.0,7,0,121,121,94.4,94.21
Jeff Allen,7642,G,KC,14,0,16,64.5,5,22,530,100.0,100.0,96.5,1,32,5,568,568,58.1,1,11,179,100.0,100.0,94.4,16,4,190,190,94.37,91.58
Joe Barksdale,6244,T,SL,16,0,26,77.6,5,18,453,100.0,100.0,96.6,0,27,4,479,479,69.7,3,12,194,100.0,100.0,94.6,18,3,205,205,94.36,91.22
Charlie Johnson,3144,G,MIN,15,0,18,74.2,8,23,597,100.0,100.0,96.7,0,35,4,616,616,64.3,5,16,247,100.0,100.0,94.5,24,3,257,257,94.32,90.66
Zane Beadles,5570,G,DEN,16,1,10,67.7,9,32,693,100.0,100.0,96.9,1,42,1,738,738,62.6,2,19,238,100.0,100.0,95.6,21,0,247,247,94.31,91.5
David Bakhtiari,7891,T,GB,16,3,12,72.1,4,27,645,100.0,100.0,96.4,10,39,8,685,685,65.0,2,17,200,100.0,100.0,93.7,22,3,221,221,94.31,90.05
Corey Hilliard,3825,T,DET,9,0,11,67.4,1,14,269,100.0,100.0,96.8,0,16,1,280,280,56.1,1,11,110,100.0,100.0,93.6,13,1,116,116,94.29,88.79
Tyler Polumbus,4581,T,WAS,16,0,32,76.2,9,28,689,100.0,100.0,96.7,0,41,4,713,713,75.5,5,14,276,100.0,100.0,96.2,20,1,284,284,94.25,92.96
Eugene Monroe,4931,T,BLT,15,2,3,86.4,7,27,638,100.0,100.0,96.6,3,39,5,675,675,86.0,3,19,327,100.0,100.0,95.7,25,3,349,349,94.22,92.84
Jeromey Clary,3132,G,SD,15,0,27,78.0,6,23,545,100.0,100.0,96.4,1,34,5,586,586,68.4,6,22,319,100.0,100.0,94.0,33,5,342,342,94.2,90.35
Russell Okung,5531,T,SEA,8,1,29,59.2,3,9,224,100.0,100.0,96.4,5,14,2,241,241,39.8,0,8,92,100.0,100.0,93.5,10,2,102,102,94.19,90.2
Jason Peters,2148,T,PHI,16,0,24,87.2,3,28,556,100.0,100.0,96.5,1,35,4,590,590,83.1,1,23,287,100.0,100.0,95.1,26,2,304,304,94.07,91.45
Tony Pashos,1478,T,OAK,12,2,23,73.4,1,19,414,100.0,100.0,96.1,2,26,6,435,435,66.1,0,14,184,100.0,100.0,93.5,19,5,189,189,94.02,89.95
Doug Free,3738,T,DAL,16,0,9,79.3,0,34,630,100.0,100.0,96.3,1,40,6,668,668,76.0,0,24,326,100.0,100.0,94.8,29,5,352,352,94.01,91.76
Garrett Reynolds,5080,G,ATL,14,0,2,76.3,3,22,452,100.0,100.0,96.3,0,29,4,481,481,65.0,3,17,224,100.0,100.0,94.2,23,3,240,240,93.97,90.42
Erik Pears,2737,T,BUF,16,2,4,71.1,6,29,604,100.0,100.0,96.4,4,39,4,645,645,62.8,5,24,284,100.0,100.0,94.5,30,1,304,304,93.95,90.13
Phil Loadholt,4977,T,MIN,15,0,18,76.3,5,27,575,100.0,100.0,96.5,0,36,4,593,593,66.9,2,22,237,100.0,100.0,93.2,28,4,247,247,93.93,88.66
Ted Larsen,5728,G,TB,8,0,30,71.8,2,12,223,100.0,100.0,96.4,3,15,1,243,243,67.2,2,9,127,100.0,100.0,94.9,12,1,142,142,93.83,91.55
James Brewer,6269,G,NYG,10,0,21,59.7,4,11,252,100.0,100.0,96.6,0,16,1,259,259,57.9,3,7,141,100.0,100.0,95.7,11,1,147,147,93.82,92.52
Kelechi Osemele,7062,G,BLT,7,1,3,70.6,6,11,261,100.0,100.0,96.7,2,17,0,275,275,62.2,5,9,145,100.0,100.0,95.2,14,0,156,156,93.82,91.03
Khalif Barnes,2269,T,OAK,16,3,23,78.7,2,34,598,100.0,100.0,96.5,5,39,3,629,629,68.5,1,26,257,100.0,100.0,94.7,27,0,271,271,93.8,90.04
Don Barclay,7703,T,GB,14,0,12,65.6,6,22,545,100.0,100.0,96.0,2,36,8,577,577,60.0,2,10,160,100.0,100.0,93.1,17,5,178,178,93.76,90.45
Anthony Davis,5536,T,SF,16,0,28,74.8,4,24,502,100.0,100.0,96.2,2,33,5,528,528,72.2,0,18,214,100.0,100.0,94.4,21,3,223,223,93.75,90.58
Chris Chester,3001,G,WAS,16,0,32,64.7,4,38,689,100.0,100.0,96.5,1,45,3,713,713,51.4,1,28,276,100.0,100.0,93.7,32,3,284,284,93.69,88.73
Dan Connolly,2540,G,NE,16,0,19,59.2,12,27,622,100.0,100.0,96.4,1,42,3,664,664,49.7,7,16,246,100.0,100.0,94.1,26,3,272,272,93.67,90.44
Davin Joseph,2968,G,TB,16,0,30,69.4,7,29,571,100.0,100.0,96.3,3,39,3,610,610,57.6,7,22,322,100.0,100.0,94.6,32,3,347,347,93.61,90.78
Jake Long,4315,T,SL,15,1,26,80.4,4,22,468,100.0,100.0,95.9,4,32,6,497,497,72.9,0,14,191,100.0,100.0,93.7,19,5,206,206,93.56,90.78
Michael Bowie,8025,T,SEA,9,0,29,60.4,3,11,277,100.0,100.0,95.7,1,19,5,294,294,47.3,2,7,88,100.0,100.0,91.5,12,3,96,96,93.54,87.5
David Stewart,2330,T,TEN,12,1,31,72.6,5,23,479,100.0,100.0,96.0,1,33,5,506,506,65.5,3,19,262,100.0,100.0,93.9,27,5,271,271,93.48,90.04
Austin Pasztor,7689,T,JAX,12,0,15,69.5,10,18,483,100.0,100.0,96.1,0,33,5,506,506,66.6,6,9,177,100.0,100.0,94.1,18,3,193,193,93.48,90.67
Austin Howard,5847,T,NYJ,16,0,22,69.9,15,21,558,100.0,100.0,96.4,1,38,2,581,581,64.7,11,17,302,100.0,100.0,95.0,29,1,309,309,93.46,90.61
Kelvin Beachum,7229,T,PIT,15,0,25,77.0,6,21,487,100.0,100.0,95.8,1,34,7,508,508,62.0,5,14,220,100.0,100.0,93.0,25,6,225,225,93.31,88.89
Jared Veldheer,5594,T,OAK,5,1,23,74.4,0,13,196,100.0,100.0,96.2,4,14,1,209,209,80.3,0,7,96,100.0,100.0,95.3,8,1,99,99,93.3,91.92
Gosder Cherilus,4331,T,IND,16,0,14,72.9,13,30,656,100.0,100.0,96.1,0,47,4,700,700,70.0,8,17,302,100.0,100.0,94.5,29,4,328,328,93.29,91.16
Mike Iupati,5542,G,SF,12,0,28,60.5,3,19,356,100.0,100.0,96.1,1,25,3,371,371,37.1,1,17,152,100.0,100.0,92.8,20,2,159,159,93.26,87.42
Wade Smith,1393,G,HST,16,0,13,72.6,8,29,582,100.0,100.0,96.1,0,41,4,607,607,69.0,7,16,304,100.0,100.0,95.2,26,3,318,318,93.25,91.82
Peter Konz,7058,C,ATL,16,0,2,57.2,3,33,587,100.0,100.0,95.9,0,42,6,618,618,48.8,1,24,289,100.0,100.0,94.6,28,3,306,306,93.2,90.85
Jeff Linkenbach,5964,T,IND,8,0,14,66.9,2,12,213,100.0,100.0,95.8,1,16,2,235,235,60.0,2,8,101,100.0,100.0,93.1,12,2,112,112,93.19,89.29
Brian Schwenke,7889,C,TEN,9,1,31,55.7,8,12,315,100.0,100.0,95.9,1,23,3,335,335,45.4,7,8,167,100.0,100.0,94.3,17,2,175,175,93.13,90.29
